"","cv","val","cv.p","val.p","model","KLD.pr","KLD.pr2","KLD.roc","KS.pr","KS.pr2","KS.roc","KSp.pr","KSp.pr2","KSp.roc","area.pr","area.roc","dist.pr.mean","dist.pr.max","dist.roc.mean","fileIdx"
"9153",3,1,0.5,0,2,0.06208710394201,0.0614118769299092,0.0185777737356702,0.548387096774194,0.548387096774194,0.645161290322581,0.00012495579242866,0.00012495579242866,4.98001016435712e-06,0.0461520040746026,0.0154592948214955,0.169590770902487,0.20333507034914,-Inf,"92"
"9252",3,1,0.5,0,3,0.0622347212936797,0.0641576355871764,0.0311623680557439,0.774193548387097,0.774193548387097,0.258064516129032,2.11330508648189e-09,2.11330508648189e-09,0.256045020765444,0.0393680723778245,0.0154409218619256,0.167807372540174,0.317565089842318,-Inf,"92"
"1071",3,2,0.5,0.25,1,0.0988524818207114,0.0972947724328433,0.0883016405617433,0.483870967741935,0.483870967741935,0.354838709677419,0.00117458444883223,0.00117458444883223,0.0395612261972091,0.037769495064896,0.0141254931683139,0.0706798599749595,0.114158163265306,-Inf,"92"
"10153",3,2,0.5,0.25,2,0.0691362645117955,0.0669125383180774,0.135477077249643,0.516129032258065,0.483870967741935,0.290322580645161,0.000399858535772291,0.00117458444883223,0.147420102730466,0.0353681511227198,0.012780590752391,0.0738755060223475,0.109881847475833,-Inf,"92"
"10252",3,2,0.5,0.25,3,0.0398130344480054,0.042295386244478,0.0355891126978763,0.32258064516129,0.32258064516129,0.129032258064516,0.079120442640878,0.079120442640878,0.963429714888691,0.0322918015087557,0.0125093340712388,0.0732520187442344,0.22411186696901,-Inf,"92"
"11100",3,4,0.5,0.75,1,0.0644677225526036,0.0659370958999079,0.062785313739784,0.193548387096774,0.193548387096774,0.161290322580645,0.615053935325554,0.615053935325554,0.823453517185134,0.0319873552572571,0.0124359964843849,-0.0346905148805785,0.0818960593946316,-Inf,"92"
"11154",3,4,0.5,0.75,2,0.221314277149326,0.219444256554644,0.0806896144872112,0.258064516129032,0.258064516129032,0.129032258064516,0.256045020765444,0.256045020765444,0.963429714888691,0.0311600634576758,0.0118061768969725,-0.0375361696009315,0.0894590846047157,-Inf,"92"
"11253",3,4,0.5,0.75,3,0.0432086598550725,0.0447514823535455,0.0184848861215649,0.290322580645161,0.290322580645161,0.193548387096774,0.147420102730466,0.147420102730466,0.615053935325554,0.0301857484717664,0.0118007236582671,-0.0372425298915701,0.134101941747573,-Inf,"92"
"1272",3,5,0.5,1,1,0.114575627303824,0.117018983162445,0.0353745169965424,0.806451612903226,0.806451612903226,0.548387096774194,2.64162913765631e-10,2.64162913765631e-10,0.00012495579242866,0.0317210948998208,0.0124090120860863,-0.161011577975804,0.185238305383936,-Inf,"92"
"12153",3,5,0.5,1,2,0.0731253206576037,0.073002449886798,0.0207197487089463,0.903225806451613,0.903225806451613,0.161290322580645,1.62536650805123e-13,1.62536650805123e-13,0.823453517185134,0.0334026428092537,0.0117615897379006,-0.165361749597814,0.211307824100514,-Inf,"92"
"12252",3,5,0.5,1,3,0.18751452520534,0.187821176599968,0.13554507489573,0.806451612903226,0.774193548387097,0.258064516129032,2.64162913765631e-10,2.11330508648189e-09,0.256045020765444,0.0344200913995849,0.0117740300930595,-0.163092423271898,0.229734471868055,-Inf,"92"
"1371",4,1,0.75,0,1,0.0446915837791596,0.0454750260791749,0.0206663699291063,0.75,0.75,0.607142857142857,6.06423797844258e-08,6.06423797844258e-08,6.58401060503744e-05,0.0232523112806169,0.011344346527598,0.198688306132866,0.228316326530612,-Inf,"92"
"13153",4,1,0.75,0,2,0.240123432161195,0.244163009669423,0.191504357228434,0.464285714285714,0.464285714285714,0.678571428571428,0.00424994298906101,0.00424994298906101,1.98098440518102e-06,0.0211908666398489,0.0098636580406509,0.195107977971786,0.254369300911854,-Inf,"92"
"13252",4,1,0.75,0,3,0.0377939941286097,0.0387499379037073,0.0870497340686889,0.821428571428571,0.821428571428571,0.285714285714286,9.98815474773096e-10,9.98815474773096e-10,0.20527832022526,0.0180220766767413,0.00969299543826919,0.200765473624702,0.275412087912088,-Inf,"92"
"1471",4,2,0.75,0.25,1,0.0635837318107179,0.0643161193536026,0.0981047936916194,0.357142857142857,0.357142857142857,0.464285714285714,0.0555197171287634,0.0555197171287634,0.00424994298906101,0.0166149357265853,0.00946537243289442,0.104765866520668,0.135180677775697,-Inf,"92"
"14153",4,2,0.75,0.25,2,0.173594550641965,0.17330725808682,0.23835241955649,0.5,0.464285714285714,0.321428571428571,0.00151783678195128,0.00424994298906101,0.111030866499989,0.0155332167389388,0.00956506127982456,0.106521312556541,0.161233652156939,-Inf,"92"
"14252",4,2,0.75,0.25,3,0.236816376245401,0.237779484716947,0.0543357454138519,0.464285714285714,0.464285714285714,0.178571428571429,0.00424994298906101,0.00424994298906101,0.773166661079054,0.0146607214660169,0.00888153702930878,0.106633069137609,0.182276439157173,-Inf,"92"
"1571",4,3,0.75,0.5,1,0.0318003522143777,0.0309134081679221,0.0217157538880208,0.25,0.25,0.107142857142857,0.350638214176465,0.350638214176465,0.998006038449449,0.0143252930712296,0.0093358486179184,0.0343781638872508,0.0586734693877551,-Inf,"92"
"15153",4,3,0.75,0.5,2,0.103046265403976,0.105083612933015,0.241742840083955,0.214285714285714,0.214285714285714,0.142857142857143,0.549366998032041,0.549366998032041,0.944085809781516,0.0140104618291972,0.00986951172096026,0.035898154235194,0.084726443768997,-Inf,"92"
"15252",4,3,0.75,0.5,3,0.0162531002360138,0.0153909499725617,0.175322592182622,0.214285714285714,0.214285714285714,0.178571428571429,0.549366998032041,0.549366998032041,0.773166661079054,0.0143959512346511,0.00942986027093548,0.0296771947694419,0.105769230769231,-Inf,"92"
"1671",4,5,0.75,1,1,0.0149831396656309,0.0147059119754999,0.00784679239182223,0.714285714285714,0.678571428571428,0.285714285714286,3.71434575985319e-07,1.98098440518102e-06,0.20527832022526,0.0167381734501876,0.0103146481960296,-0.129317721200938,0.161764705882353,-Inf,"92"
"16153",4,5,0.75,1,2,0.855711845309181,0.873936941077833,0.119619225776498,0.892857142857143,0.892857142857143,0.285714285714286,7.2482020385678e-12,7.2482020385678e-12,0.20527832022526,0.0182868624378174,0.0102685649471145,-0.126862308987771,0.175205566097407,-Inf,"92"
"16252",4,5,0.75,1,3,0.23316213596454,0.229329468333274,0.0585701860101924,0.678571428571428,0.678571428571428,0.214285714285714,1.98098440518102e-06,1.98098440518102e-06,0.549366998032041,0.019802369323779,0.00986737417804071,-0.1326835724382,0.220753469927297,-Inf,"92"
"1771",5,1,1,0,1,0.124759882011537,0.134784126764312,0.00785043939288458,1,1,0.962962962962963,4.44089209850063e-16,4.44089209850063e-16,5.48450174164827e-14,0.011010548825241,0.0117178993214656,0.335484243215538,0.350064571674559,-Inf,"92"
"17153",5,1,1,0,2,0.0315457406366754,0.0343794867819439,0.0230919017838925,0.962962962962963,0.962962962962963,0.592592592592593,5.48450174164827e-14,5.48450174164827e-14,9.8331618763936e-05,0.00955751323810512,0.0108080268294489,0.332231030260506,0.374967061923584,-Inf,"92"
"17252",5,1,1,0,3,0.0891335730223864,0.0898351130215996,0.329416742709047,1,1,0.518518518518518,4.44089209850063e-16,4.44089209850063e-16,0.00140725809814535,0.00852133813727267,0.0109391991497204,0.331633168730575,0.382697426796806,-Inf,"92"
"1871",5,2,1,0.25,1,0.480622356113922,0.48590027213039,0.0699102776912909,1,1,0.666666666666667,4.44089209850063e-16,4.44089209850063e-16,5.4628677086388e-06,0.00743559614583602,0.0119014584315669,0.239496263574293,0.254797161132042,-Inf,"92"
"18153",5,2,1,0.25,2,0.224381767295781,0.226620344978929,0.073259147670621,1,1,0.296296296296296,4.44089209850063e-16,4.44089209850063e-16,0.188556663218878,0.00725721882819123,0.0117516199026141,0.233574348578267,0.279699651381067,-Inf,"92"
"18252",5,2,1,0.25,3,0.33987991742646,0.342386255989999,0.137458160055046,0.925925925925926,0.925925925925926,0.333333333333333,1.46926915078893e-12,1.46926915078893e-12,0.0995618483147803,0.00735158121155932,0.0116902508151996,0.233723001362547,0.287430016254289,-Inf,"92"
"1971",5,3,1,0.5,1,0.00787109976231266,0.00846548057919597,0.0201362350955905,1,1,0.481481481481481,4.44089209850063e-16,4.44089209850063e-16,0.0033338200745876,0.00750481078424609,0.0122696770128481,0.164125491850391,0.177117711771177,-Inf,"92"
"19153",5,3,1,0.5,2,0.0600829385894939,0.0608058947633519,0.0404063969985084,0.962962962962963,0.962962962962963,0.185185185185185,5.48450174164827e-14,5.48450174164827e-14,0.753697456379328,0.00781687387061927,0.0121592963361499,0.165020088436955,0.202020202020202,-Inf,"92"
"19252",5,3,1,0.5,3,0.430784668737846,0.430962324152466,0.1852080774629,0.851851851851852,0.851851851851852,0.148148148148148,3.2486924261832e-10,3.2486924261832e-10,0.928395915556527,0.00841605661445199,0.0122021456373402,0.163942970820245,0.209750566893424,-Inf,"92"
"2071",5,4,1,0.75,1,0.0320288163926273,0.0308927697245524,0.161828548326203,0.925925925925926,0.925925925925926,0.481481481481481,1.46926915078893e-12,1.46926915078893e-12,0.0033338200745876,0.00890899795309863,0.0130204678596478,0.127577501891005,0.142197076850542,-Inf,"92"
"20153",5,4,1,0.75,2,0.00875549548737337,0.00780454773677634,0.0380997103872773,0.925925925925926,0.925925925925926,0.222222222222222,1.46926915078893e-12,1.46926915078893e-12,0.517550843046749,0.00928262390486156,0.0128509896497178,0.126653188313018,0.167099567099567,-Inf,"92"
"20252",5,4,1,0.75,3,0.132171855187399,0.131823815881428,0.0731594084811663,0.777777777777778,0.777777777777778,0.333333333333333,2.65310406977193e-08,2.65310406977193e-08,0.0995618483147803,0.00992155806089725,0.0130231174034261,0.126818597567264,0.174829931972789,-Inf,"92"
"1201",1,2,0,0.25,1,0.0216163940051293,0.0217078740306304,0.120868375328574,0.333333333333333,0.333333333333333,0.518518518518518,0.0995624510609332,0.0995624510609332,0.00113837758646307,0.0147041514518617,0.0182386836417393,-0.100311263718584,0.161241195507329,-Inf,"93"
"282",1,2,0,0.25,2,0.475650684466897,0.477318791907639,0.179249358724455,0.333333333333333,0.333333333333333,0.592592592592593,0.0995624510609332,0.0995624510609332,9.8331618763936e-05,0.016340757422851,0.0224729038071539,-0.10974776711009,0.220746363061354,-Inf,"93"
"382",1,2,0,0.25,3,0.0866380059600985,0.0876508328705577,0.0717126131967383,0.703703703703704,0.703703703703704,0.259259259259259,1.06882194217395e-06,1.06882194217395e-06,0.329007889865862,0.0277570081252007,0.0144218361849405,-0.0974816943497247,0.161241195507329,-Inf,"93"
"2154",1,3,0,0.5,1,0.1657079079577,0.164502553283485,0.0324807567749465,0.333333333333333,0.333333333333333,0.777777777777778,0.0995624510609332,0.0995624510609332,2.65310406977193e-08,0.0264093133141467,0.0319671395348452,-0.163907231201797,0.196628183983874,-Inf,"93"
"2253",1,3,0,0.5,2,0.330812440245434,0.331891131806057,0.0508681491185174,0.666666666666667,0.666666666666667,0.777777777777778,5.4628677086388e-06,5.4628677086388e-06,2.65310406977193e-08,0.0293527015268985,0.0371412923245612,-0.167149206061989,0.207843137254902,-Inf,"93"
"2353",1,3,0,0.5,3,0.257764579201001,0.273357713904385,0.0574823446257653,0.740740740740741,0.740740740740741,0.296296296296296,1.81927138576121e-07,1.81927138576121e-07,0.188556663218878,0.0370300402434185,0.0318637802423803,-0.167013789218821,0.253676470588235,-Inf,"93"
"3154",1,4,0,0.75,1,0.111810154865647,0.113849209640422,0.0998048603195675,0.703703703703704,0.703703703703704,0.925925925925926,1.06882194217395e-06,1.06882194217395e-06,1.46926915078893e-12,0.0400236457923795,0.045990721809846,-0.243991393524074,0.274509803921569,-Inf,"93"
"3253",1,4,0,0.75,2,0.223515173451782,0.227564369911734,0.0304366918315038,0.777777777777778,0.777777777777778,0.703703703703704,2.65310406977193e-08,2.65310406977193e-08,1.06882194217395e-06,0.0463150543230471,0.0486828524759021,-0.248627969945712,0.293557422969188,-Inf,"93"
"3353",1,4,0,0.75,3,0.0480437737915521,0.0496849758491174,0.0632236286886014,0.851851851851852,0.851851851851852,0.148148148148148,3.2486924261832e-10,3.2486924261832e-10,0.935662229051845,0.0561048522736829,0.0457453623373579,-0.246348503817404,0.320714424383615,-Inf,"93"
"472",1,5,0,1,1,0.049170939739137,0.047871918257548,0.171061908851259,0.851851851851852,0.851851851851852,0.962962962962963,3.2486924261832e-10,3.2486924261832e-10,5.48450174164827e-14,0.0616428843653208,0.0514530217183894,-0.326476990292815,0.360224089635854,-Inf,"93"
"4154",1,5,0,1,2,0.461551386352365,0.46460114272136,0.130257243564458,0.962962962962963,0.962962962962963,0.777777777777778,5.48450174164827e-14,5.48450174164827e-14,2.65310406977193e-08,0.0698533670894939,0.0519167902590737,-0.330074227844786,0.382352941176471,-Inf,"93"
"4253",1,5,0,1,3,0.154470941268884,0.15772210442724,0.075239251107465,1,1,0.185185185185185,4.44089209850063e-16,4.44089209850063e-16,0.753697456379328,0.080086882721512,0.0572980573231916,-0.326119985270175,0.390021355076684,-Inf,"93"
"572",2,1,0.25,0,1,0.00420356829247043,0.00457266618078778,0.0120190257308784,0.333333333333333,0.366666666666667,0.433333333333333,0.0708879878711444,0.0345800849633346,0.00654839636805926,0.0489128600739801,0.0214890898318973,0.100472570055609,0.16304347826087,-Inf,"93"
"5154",2,1,0.25,0,2,0.129384143581701,0.129778714305039,0.0381336165372311,0.3,0.3,0.5,0.135003502500954,0.135003502500954,0.000899577684017938,0.0427115325253283,0.016683269033847,0.105061082864035,0.21583850931677,-Inf,"93"
"5253",2,1,0.25,0,3,0.0307155537352507,0.0300188691887429,0.034999463881656,0.5,0.5,0.133333333333333,0.000899577684017938,0.000899577684017938,0.952477909353765,0.0362958885145824,0.0159981524955218,0.100115029969286,0.194902548725637,-Inf,"93"
"672",2,3,0.25,0.5,1,0.10113483526802,0.0995120872246202,0.104891608646684,0.166666666666667,0.166666666666667,0.6,0.807963154090164,0.807963154090164,2.36648847266041e-05,0.0348330078681977,0.0197856468379752,-0.064399876931344,0.0944241792600312,-Inf,"93"
"6154",2,3,0.25,0.5,2,0.186758451582495,0.187980293654141,0.00660342361663881,0.2,0.2,0.333333333333333,0.594070629775938,0.594070629775938,0.0708879878711444,0.0351285700290326,0.0216644237545165,-0.0591713958538351,0.100695175900569,-Inf,"93"
"6253",2,3,0.25,0.5,3,0.0838688371886247,0.0811418078376433,0.0219921386254799,0.3,0.3,0.2,0.135003502500954,0.135003502500954,0.594070629775938,0.0363456819788512,0.0215502193887028,-0.0656022358109375,0.141314131413141,-Inf,"93"
"772",2,4,0.25,0.75,1,0.102583318307006,0.104957881908537,0.0815643391554427,0.433333333333333,0.433333333333333,0.666666666666667,0.00654839636805926,0.00654839636805926,1.27500603441799e-06,0.0392840240677255,0.0249302704817789,-0.14438499183472,0.178634705575821,-Inf,"93"
"7154",2,4,0.25,0.75,2,0.153309749684563,0.153018302688309,0.0200760213845799,0.566666666666667,0.566666666666667,0.366666666666667,8.73780359132992e-05,8.73780359132992e-05,0.0345800849633346,0.0426370128618898,0.0254380305535736,-0.144545378402475,0.216061606160616,-Inf,"93"
"7253",2,4,0.25,0.75,3,0.0188920892339679,0.0203664846635884,0.0714197743774607,0.766666666666667,0.766666666666667,0.166666666666667,6.53123555238722e-09,6.53123555238722e-09,0.807963154090164,0.0458116793076395,0.0241042275701521,-0.14602048038999,0.203875226232301,-Inf,"93"
"872",2,5,0.25,1,1,0.0966229653212041,0.0909799964332146,0.115390369093118,0.8,0.8,0.833333333333333,8.46641645679824e-10,8.46641645679824e-10,9.23608967084988e-11,0.049692816168072,0.0264222638151083,-0.226117170665116,0.254950495049505,-Inf,"93"
"8154",2,5,0.25,1,2,0.0892250467638507,0.0922708271330582,0.0350539327492209,0.966666666666667,0.966666666666667,0.233333333333333,1.11022302462516e-15,1.11022302462516e-15,0.392945013979718,0.0533692149602248,0.0256026325628246,-0.223955985929636,0.268391355264559,-Inf,"93"
"8253",2,5,0.25,1,3,0.0615999253100896,0.0635180421005636,0.0252811070293357,0.833333333333333,0.833333333333333,0.133333333333333,9.23608967084988e-11,9.23608967084988e-11,0.957846290343884,0.0558094146087275,0.026439275430487,-0.22564138234093,0.268391355264559,-Inf,"93"
"972",3,1,0.5,0,1,0.142402235932118,0.138332260868914,0.16101883494443,0.413793103448276,0.413793103448276,0.827586206896552,0.0131404484236615,0.0131404484236615,3.04790637173369e-10,0.0525459599099425,0.0214466999308465,0.16637530312558,0.227547592385218,-Inf,"93"
"9154",3,1,0.5,0,2,0.0156654420462293,0.0156932064716155,0.0286923696970964,0.413793103448276,0.413793103448276,0.620689655172414,0.0131404484236615,0.0131404484236615,1.51455262249467e-05,0.0475934628856445,0.0171569797596653,0.163830947792413,0.221052631578947,-Inf,"93"
"9253",3,1,0.5,0,3,0.152684526126292,0.151888797690796,0.037921482956264,0.689655172413793,0.689655172413793,0.206896551724138,7.08336685528721e-07,7.08336685528721e-07,0.57217743929098,0.0416239583507267,0.0167480258806082,0.176439161024533,0.394310099573257,-Inf,"93"
"1072",3,2,0.5,0.25,1,0.0427145299534648,0.0427339070771426,0.0742734622982915,0.241379310344828,0.241379310344828,0.413793103448276,0.371964475605593,0.371964475605593,0.0131404484236615,0.0398762684882267,0.0152388665046031,0.0666244216479992,0.121783181357649,-Inf,"93"
"10154",3,2,0.5,0.25,2,0.0366336706610511,0.0395490499197398,0.136092734419278,0.241379310344828,0.241379310344828,0.310344827586207,0.371964475605593,0.371964475605593,0.122859576794328,0.0379307728484291,0.0136574873972384,0.0681715687862243,0.115288220551378,-Inf,"93"
"10253",3,2,0.5,0.25,3,0.0161387086340665,0.016239334848934,0.0226536259956732,0.448275862068966,0.448275862068966,0.172413793103448,0.00531875305470209,0.00531875305470209,0.79122779675525,0.0351119526764799,0.0131928235474028,0.0790485431748245,0.288545688545689,-Inf,"93"
"11101",3,4,0.5,0.75,1,0.025181007431096,0.0225518420902571,0.0574334227033816,0.344827586206897,0.344827586206897,0.275862068965517,0.063011969776362,0.063011969776362,0.222134834472655,0.0352393732040071,0.0138436950951457,-0.0762608552624319,0.0937559489815344,-Inf,"93"
"11155",3,4,0.5,0.75,2,0.0598401580463276,0.0596345893968862,0.288486350110374,0.448275862068966,0.448275862068966,0.206896551724138,0.00531875305470209,0.00531875305470209,0.57217743929098,0.0361305490438619,0.0130758080144153,-0.0805545697303155,0.113660880651172,-Inf,"93"
"11254",3,4,0.5,0.75,3,0.0502806124963724,0.0521187335498381,0.0276206111283013,0.344827586206897,0.344827586206897,0.137931034482759,0.063011969776362,0.063011969776362,0.951436959555977,0.0361894006457272,0.0132581961509006,-0.0712221574453354,0.165154073448713,-Inf,"93"
"1273",3,5,0.5,1,1,0.0325328768431729,0.0323615548135914,0.123649043506477,0.827586206896552,0.827586206896552,0.482758620689655,3.04790637173369e-10,3.04790637173369e-10,0.00232165842420506,0.037711925759939,0.0136351780860227,-0.159473885430251,0.181791163067169,-Inf,"93"
"12154",3,5,0.5,1,2,0.0244623308242841,0.0241436604211853,0.440026689534682,0.793103448275862,0.793103448275862,0.206896551724138,2.69232014460385e-09,2.69232014460385e-09,0.57217743929098,0.0396444380890829,0.0131984289851693,-0.163368896043007,0.215840572304548,-Inf,"93"
"12253",3,5,0.5,1,3,0.0201622319748952,0.0207253162044965,0.0476804179418443,0.655172413793103,0.655172413793103,0.103448275862069,3.47084975971246e-06,3.47084975971246e-06,0.998478292500896,0.040663314353206,0.0131973157352994,-0.150093747468077,0.215840572304548,-Inf,"93"
"1372",4,1,0.75,0,1,0.0224001733480817,0.0205215062345096,0.167652944245492,0.96551724137931,0.96551724137931,0.482758620689655,3.77475828372553e-15,3.77475828372553e-15,0.00197907090483529,0.0311112315212974,0.0136720985000967,0.248858106928174,0.280526315789474,-Inf,"93"
"13154",4,1,0.75,0,2,0.059622939000764,0.059700064142531,0.0797055632274381,0.586206896551724,0.586206896551724,0.620689655172414,5.9319977714134e-05,5.9319977714134e-05,2.81133329332883e-05,0.0272111593525209,0.0120049616294939,0.245625907256091,0.30844298245614,-Inf,"93"
"13253",4,1,0.75,0,3,0.192757216805898,0.20137798836825,0.103907074080407,0.862068965517241,0.862068965517241,0.241379310344828,2.82210921298542e-11,2.82210921298542e-11,0.371964475605593,0.0237385976581622,0.0115838212303346,0.248707804275261,0.323292273236282,-Inf,"93"
"1472",4,2,0.75,0.25,1,0.0404273101867534,0.0426083753207646,0.0454937509256504,0.724137931034483,0.724137931034483,0.413793103448276,1.27500603186448e-07,1.27500603186448e-07,0.0131404484236615,0.0223171575534952,0.0113856885240364,0.14907472432116,0.174761904761905,-Inf,"93"
"14154",4,2,0.75,0.25,2,0.00807695464548198,0.0079042735329151,0.0347127213805083,0.482758620689655,0.482758620689655,0.275862068965517,0.00197907090483529,0.00197907090483529,0.219789996500968,0.0203806498432949,0.010724133367091,0.143909983344645,0.202678571428571,-Inf,"93"
"14253",4,2,0.75,0.25,3,0.0971898201993368,0.0962797893209451,0.0340839571861287,0.758620689655172,0.758620689655172,0.241379310344828,2.00000942474077e-08,2.00000942474077e-08,0.371964475605593,0.0188554693782525,0.0105536090573491,0.149557420077746,0.217527862208713,-Inf,"93"
"1572",4,3,0.75,0.5,1,0.0221262270948061,0.0218459224014163,0.0854687237399406,0.517241379310345,0.517241379310345,0.344827586206897,0.000674683263012898,0.000674683263012898,0.063011969776362,0.0177723183952979,0.0103884898039448,0.0807717060663355,0.106893203883495,-Inf,"93"
"15154",4,3,0.75,0.5,2,0.119349743103229,0.121508560238917,0.0495181623638214,0.517241379310345,0.517241379310345,0.206896551724138,0.000674683263012898,0.000674683263012898,0.56405016293634,0.0167889597999532,0.010597714147566,0.0771762024966421,0.134809870550162,-Inf,"93"
"15253",4,3,0.75,0.5,3,0.0793714807356392,0.078335596490193,0.0200484671290769,0.448275862068966,0.448275862068966,0.206896551724138,0.00531875305470209,0.00531875305470209,0.56405016293634,0.0161849019391622,0.0102898126485781,0.0853256690466387,0.149659161330304,-Inf,"93"
"1672",4,5,0.75,1,1,0.0490016949984725,0.0494994783826065,0.06641630911035,0.620689655172414,0.620689655172414,0.172413793103448,1.51455262249467e-05,1.51455262249467e-05,0.781826170361603,0.0165813140727201,0.010366370406616,-0.0814363399557149,0.111800620558503,-Inf,"93"
"16154",4,5,0.75,1,2,0.0383468370656609,0.0379236457023185,0.0636490442232811,0.551724137931034,0.551724137931034,0.172413793103448,0.000209901459603534,0.000209901459603534,0.781826170361603,0.0168053082704585,0.0102731852600248,-0.0820217101057015,0.130056634304207,-Inf,"93"
"16253",4,5,0.75,1,3,0.449607790758142,0.445170993489593,0.209017878239005,0.655172413793103,0.655172413793103,0.206896551724138,3.47084975971246e-06,3.47084975971246e-06,0.57217743929098,0.0171005354988761,0.0101762785501294,-0.0794809086848317,0.138170669391926,-Inf,"93"
"1772",5,1,1,0,1,0.0179797739591636,0.014456192472095,0.419728621346443,1,1,1,0,0,0,0.0146131163439606,0.012689820656059,0.336583537692932,0.381359649122807,-Inf,"93"
"17154",5,1,1,0,2,0.29232212446513,0.30788281272337,0.0323214933177034,1,1,0.724137931034483,0,0,1.27500603186448e-07,0.0136865592830363,0.0112629179208213,0.329593318329753,0.381359649122807,-Inf,"93"
"17253",5,1,1,0,3,0.137605476739261,0.138775502903863,0.0567808997935961,0.931034482758621,0.931034482758621,0.172413793103448,1.09690034832965e-13,1.09690034832965e-13,0.781826170361603,0.0129519972891056,0.0109447327579477,0.322720127974656,0.378947368421053,-Inf,"93"
"1872",5,2,1,0.25,1,0.0624719907451304,0.0715014808316901,0.229524699731165,1,1,0.793103448275862,0,0,2.69232014460385e-09,0.0124619161057643,0.0121823469546968,0.233021694546996,0.275595238095238,-Inf,"93"
"18154",5,2,1,0.25,2,0.126038701273328,0.130235949832948,0.115507915915264,0.96551724137931,0.96551724137931,0.448275862068966,3.77475828372553e-15,3.77475828372553e-15,0.00531875305470209,0.0122004290705221,0.0119612802290818,0.231486759235828,0.275595238095238,-Inf,"93"
"18253",5,2,1,0.25,3,0.0333309869239074,0.0336585321311732,0.00474488350066111,0.862068965517241,0.827586206896552,0.172413793103448,2.82210921298542e-11,3.04790637173369e-10,0.79122779675525,0.012284083587935,0.0118000911411846,0.228948908018228,0.273182957393484,-Inf,"93"
"1972",5,3,1,0.5,1,0.0374616631260785,0.0399785890494839,0.0255797914611575,1,1,0.551724137931034,0,0,0.000209901459603534,0.012213333699087,0.012127667210356,0.165856092308651,0.207726537216829,-Inf,"93"
"19154",5,3,1,0.5,2,0.117705278686644,0.119716060372226,0.0632388863299512,0.931034482758621,0.931034482758621,0.206896551724138,1.09690034832965e-13,1.09690034832965e-13,0.57217743929098,0.0124595069859529,0.0120054017091192,0.163945855352384,0.207726537216829,-Inf,"93"
"19253",5,3,1,0.5,3,0.0759259041928625,0.0783068113079378,0.148932725941476,0.724137931034483,0.724137931034483,0.172413793103448,1.27500603186448e-07,1.27500603186448e-07,0.79122779675525,0.0128865147721227,0.0122833346119112,0.160996781878664,0.205314256515074,-Inf,"93"
"2072",5,4,1,0.75,1,0.0623446412241546,0.0634853823860441,0.0203389706594202,0.793103448275862,0.793103448275862,0.344827586206897,2.69232014460385e-09,2.69232014460385e-09,0.063011969776362,0.0132034057197555,0.0124133809141928,0.0831726801759737,0.130056634304207,-Inf,"93"
"20154",5,4,1,0.75,2,0.029458241513837,0.0287227934357582,0.0597789614881614,0.586206896551724,0.586206896551724,0.172413793103448,5.9319977714134e-05,5.9319977714134e-05,0.79122779675525,0.0134230587601142,0.0123372738404812,0.0824602507506075,0.130056634304207,-Inf,"93"
"20253",5,4,1,0.75,3,0.0166017981755408,0.0158051220682666,0.0483191692561816,0.379310344827586,0.379310344827586,0.137931034482759,0.029931002103603,0.029931002103603,0.951436959555977,0.0137829306929788,0.0122137245523448,0.080048652358559,0.127644353602453,-Inf,"93"
"1202",1,2,0,0.25,1,0.0998212573346379,0.0985149553118577,0.163134668453121,0.5,0.5,0.4375,0.000533144714363942,0.000533144714363942,0.00437498219057109,0.0254934259360488,0.0140184734316545,-0.111350824743116,0.192513368983957,-Inf,"94"
"283",1,2,0,0.25,2,0.0948308148491736,0.0896720860708735,0.29154439640635,0.59375,0.59375,0.21875,1.43366645879439e-05,1.43366645879439e-05,0.433736099701466,0.0355872205037649,0.00835491386366176,-0.124263534832405,0.207058823529412,-Inf,"94"
"383",1,2,0,0.25,3,0.0217752791118796,0.0221074989067494,0.0338598916303777,0.59375,0.59375,0.28125,1.43366645879439e-05,1.43366645879439e-05,0.159038887097092,0.0449381566793313,0.00406867783077731,-0.118600816925471,0.273924495171203,-Inf,"94"
"2155",1,3,0,0.5,1,0.199945518669066,0.203504186924656,0.118105199369973,0.78125,0.78125,0.6875,6.77953027050648e-10,6.77953027050648e-10,5.39915700703553e-07,0.0551293996032205,0.0140098836926108,-0.206881031801473,0.240465416936005,-Inf,"94"
"2254",1,3,0,0.5,2,0.151288721972615,0.148725646947861,0.0468652978654481,0.6875,0.65625,0.59375,1.65307453503516e-07,8.11509316633874e-07,1.43366645879439e-05,0.0601117043389446,0.0186126412239575,-0.217019327468782,0.274965800273598,-Inf,"94"
"2354",1,3,0,0.5,3,0.083016303743397,0.085082010178189,0.0278988267837908,0.875,0.84375,0.3125,6.93667345785798e-13,8.32112156956555e-12,0.0876820974182007,0.0739804250045881,0.0133907899748412,-0.218040613685876,0.322058823529412,-Inf,"94"
"3155",1,4,0,0.75,1,0.0723190610672547,0.072771828357103,0.175026228241269,0.9375,0.9375,0.71875,2.44249065417534e-15,2.44249065417534e-15,1.32312032774529e-07,0.0848352373637638,0.0211727043785289,-0.294286290969475,0.335947712418301,-Inf,"94"
